mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__eta0,param_regressor__l1_ratio,param_regressor__learning_rate,param_regressor__loss,param_regressor__max_iter,param_regressor__penalty,param_regressor__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.3299540996551514,0.05086626418487307,0.0025554656982421874,0.0004225391145279032,0.01,0.01,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.312683629989624,0.02592942788103658,0.0036651611328125,0.0026870277877318383,0.01,0.01,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.31539273262023926,0.014710493940819379,0.0024653911590576173,0.0003159318624299769,1e-05,0.01,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.2821471691131592,0.013580687206902019,0.002390336990356445,0.00026135028351389957,0.01,0.01,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.370117712020874,0.022516264682900293,0.004117774963378906,0.003013173545424597,0.0001,0.01,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.38122005462646485,0.03478683821294943,0.003122377395629883,0.0006474815732397659,0.0001,0.01,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.33296980857849123,0.028393814907684677,0.004550027847290039,0.001950901612783423,0.0001,0.01,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.29073519706726075,0.006633626411522125,0.002297830581665039,0.0001091732601760888,0.001,0.01,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.3151276111602783,0.00897094893166956,0.002856588363647461,0.0003249081270926902,0.001,0.01,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.2944957256317139,0.009300966340659108,0.002715778350830078,0.0009030512057723493,0.001,0.01,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.3183638095855713,0.016001306104839963,0.0025957584381103515,0.0009057653247435012,0.001,0.01,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.2964034080505371,0.013463756710939814,0.002703237533569336,0.0004865840943863448,1e-05,0.01,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.17445435523986816,0.005996362543570853,0.002113056182861328,0.0001651025782264823,1e-05,0.01,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951996.20681521,-128547636.52913576,-156580251.8988796,-103586362.3538397,-134614713.45183367,-130456192.08810079,16897649.188268084,113
0.19768567085266114,0.01016045608550458,0.0024710178375244142,0.00032299529957576065,1e-05,0.01,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951996.20681521,-128547636.52913576,-156580251.8988796,-103586362.3538397,-134614713.45183367,-130456192.08810079,16897649.188268084,113
0.18730010986328124,0.012435590884468143,0.003303813934326172,0.0008457897181574556,0.01,0.01,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951977.02217355,-128547655.56914538,-156580253.13341185,-103586367.52100351,-134614725.8212913,-130456195.81340513,16897648.44695549,115
0.1821117401123047,0.01796003137591854,0.004004812240600586,0.003046130377148731,0.01,0.01,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951977.02217355,-128547655.56914538,-156580253.13341185,-103586367.52100351,-134614725.8212913,-130456195.81340513,16897648.44695549,115
0.27679643630981443,0.01555050488681167,0.0032918453216552734,0.00114124184636232,0.0001,0.01,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951978.84420061,-128547651.8945926,-156580257.1357493,-103586369.29054628,-134614724.78541175,-130456196.39010009,16897649.12130456,117
0.19608473777770996,0.007621575249706471,0.003164815902709961,0.0008474289203583013,0.0001,0.01,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951978.84420061,-128547651.8945926,-156580257.1357493,-103586369.29054628,-134614724.78541175,-130456196.39010009,16897649.12130456,117
0.1836763858795166,0.003921105751661507,0.002818918228149414,0.0002516477370966735,0.001,0.01,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951975.61226663,-128547654.93563169,-156580257.73111758,-103586370.34521717,-134614726.87036932,-130456197.0989205,16897649.06144478,119
0.17951345443725586,0.008172167679170216,0.0023257255554199217,0.00019586653796963122,0.001,0.01,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-128951975.61226663,-128547654.93563169,-156580257.73111758,-103586370.34521717,-134614726.87036932,-130456197.0989205,16897649.06144478,119
0.31599740982055663,0.013091459592055136,0.0030988216400146484,0.0007121487624437555,1e-05,0.001,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.3115078926086426,0.008905797623364981,0.0031547069549560545,0.001715874150998864,1e-05,0.001,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.32884654998779295,0.03190656814857003,0.0026866436004638673,0.00035812177249149507,1e-05,0.001,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.32160115242004395,0.040086248117608,0.003488636016845703,0.0005669798257797447,1e-05,0.001,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.2902651786804199,0.01195964331874176,0.0021999835968017577,0.00020587311635476222,0.001,0.001,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.2990534782409668,0.019845388594361708,0.00284724235534668,0.0007761852587358156,0.01,0.001,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.34122285842895506,0.019484697148754018,0.0025846004486083985,0.0003460082878278325,0.001,0.001,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.36766357421875,0.02444542291373383,0.0030281543731689453,0.0005783663821927039,0.001,0.001,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.6856892108917236,0.27110945840743955,0.006311655044555664,0.006132843695267306,0.0001,0.001,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.2874706745147705,0.007392376521830591,0.002597332000732422,0.0007629226891344802,0.01,0.001,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.2818644046783447,0.005315904430659634,0.0030820369720458984,0.0017280975380925675,0.01,0.001,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.9063066482543946,0.03924815415765708,0.0037488460540771483,0.0011679583727871137,0.0001,0.001,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
1.1359918594360352,0.48245528812184607,0.08300323486328125,0.06733679223574936,0.0001,0.001,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.45360555648803713,0.19072987680339978,0.016266441345214842,0.018181666497390236,0.0001,0.001,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.2715245246887207,0.01127262464527844,0.0025084495544433595,0.0002743679904198924,0.01,0.001,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.31462974548339845,0.023607721271427032,0.003351306915283203,0.000796121521642144,0.001,0.001,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-167662814.6921787,-166345670.4229507,-197724863.59986305,-139240305.43987992,-173528803.83986992,-168900491.59894848,18655033.067802645,121
0.1775423526763916,0.0062154020389272304,0.0026489734649658204,0.00019044040361690932,1e-05,0.001,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662814.64056084,-166345670.46697533,-197724863.61564177,-139240305.45929807,-173528803.87362483,-168900491.61122018,18655033.067657966,137
0.2322470188140869,0.053488627821194464,0.002775239944458008,0.0003452555043796627,1e-05,0.001,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662814.64056084,-166345670.46697533,-197724863.61564177,-139240305.45929807,-173528803.87362483,-168900491.61122018,18655033.067657966,137
0.1795215606689453,0.0024644513429003677,0.0026222705841064454,0.0005878770327127958,0.0001,0.001,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662814.22004843,-166345670.8256252,-197724863.74399766,-139240305.61729285,-173528804.14835083,-168900491.711063,18655033.066471305,139
0.3702854633331299,0.00985752572040142,0.005136919021606445,0.0019260197540301182,0.0001,0.001,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662814.22004843,-166345670.8256252,-197724863.74399766,-139240305.61729285,-173528804.14835083,-168900491.711063,18655033.066471305,139
0.25417475700378417,0.010130641410424067,0.0030382156372070314,0.0008051583339021912,0.001,0.001,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662812.45341104,-166345672.33277795,-197724864.2763153,-139240306.27425352,-173528805.29428586,-168900492.12620872,18655033.061088484,141
0.18413467407226564,0.005360266467997701,0.0024764537811279297,0.00035311837623244014,0.001,0.001,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662812.45341104,-166345672.33277795,-197724864.2763153,-139240306.27425352,-173528805.29428586,-168900492.12620872,18655033.061088484,141
0.18251523971557618,0.01186668626712059,0.0025096893310546874,0.00022179697910542398,0.01,0.001,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662812.12459832,-166345672.6311229,-197724864.33701444,-139240306.37353632,-173528805.50537232,-168900492.19432884,18655033.054940972,143
0.16729474067687988,0.002317072488756123,0.0026386260986328127,0.00034269027599257936,0.01,0.001,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.001, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-167662812.12459832,-166345672.6311229,-197724864.33701444,-139240306.37353632,-173528805.50537232,-168900492.19432884,18655033.054940972,143
